date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:24	10670/10670	---M--	200	added ('OK')	image/png	etag:%2229ae-661e3ff7-2bd994b98b53a247;;;%22	https://www.mentegoz.com/upload/client_image/1713258487_699715754.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258487_699715754.png	(from https://www.mentegoz.com/)
09:37:24	40827/40827	---M--	200	added ('OK')	image/png	etag:%229f7b-661e2696-376e73e7692f71b3;;;%22	https://www.mentegoz.com/upload/client_image/1713251990_765087063.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713251990_765087063.png	(from https://www.mentegoz.com/)
09:37:24	9854/9854	---M--	200	added ('OK')	image/png	etag:%22267e-661e2696-a20733542bccb603;;;%22	https://www.mentegoz.com/upload/client_image/1713251990_255086020.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713251990_255086020.png	(from https://www.mentegoz.com/)
09:37:25	43095/43095	---M--	200	added ('OK')	image/png	etag:%22a857-661e2666-cfa84e22b949510e;;;%22	https://www.mentegoz.com/upload/client_image/1713251942_753794313.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713251942_753794313.png	(from https://www.mentegoz.com/)
09:37:25	29629/29629	---M--	200	added ('OK')	image/png	etag:%2273bd-661e2666-a4d5577c8a4ef8e5;;;%22	https://www.mentegoz.com/upload/client_image/1713251942_352648646.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713251942_352648646.png	(from https://www.mentegoz.com/)
09:37:25	45903/45903	---M--	200	added ('OK')	image/png	etag:%22b34f-661e2171-acb4fbf47762414b;;;%22	https://www.mentegoz.com/upload/client_image/1713250673_1681188517.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713250673_1681188517.png	(from https://www.mentegoz.com/)
09:37:25	47402/47402	---M--	200	added ('OK')	image/png	etag:%22b92a-661e2171-698ce5d64eca2352;;;%22	https://www.mentegoz.com/upload/client_image/1713250673_53406793.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713250673_53406793.png	(from https://www.mentegoz.com/)
09:37:25	35134/35134	---M--	200	added ('OK')	image/png	etag:%22893e-661e3f0d-6271d609c466d24d;;;%22	https://www.mentegoz.com/upload/client_image/1713258253_1397127289.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258253_1397127289.png	(from https://www.mentegoz.com/)
09:37:26	35077/35077	---M--	200	added ('OK')	image/png	etag:%228905-661e3f0d-971b8ca330803933;;;%22	https://www.mentegoz.com/upload/client_image/1713258253_1640712392.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258253_1640712392.png	(from https://www.mentegoz.com/)
09:37:26	60986/60986	---M--	200	added ('OK')	image/png	etag:%22ee3a-661e171b-609f355ebbf6cac5;;;%22	https://www.mentegoz.com/upload/client_image/1713248027_295268346.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713248027_295268346.png	(from https://www.mentegoz.com/)
09:37:26	43179/43179	---M--	200	added ('OK')	image/png	etag:%22a8ab-661e171b-78664ed7bf3e983;;;%22	https://www.mentegoz.com/upload/client_image/1713248027_434256024.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713248027_434256024.png	(from https://www.mentegoz.com/)
09:37:26	103436/103436	---M--	200	added ('OK')	image/png	etag:%221940c-661e1683-afb40b1877e05ec4;;;%22	https://www.mentegoz.com/upload/client_image/1713247875_1422145549.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713247875_1422145549.png	(from https://www.mentegoz.com/)
09:37:27	53339/53339	---M--	200	added ('OK')	image/png	etag:%22d05b-661e1683-39f6fe83bce5ebd;;;%22	https://www.mentegoz.com/upload/client_image/1713247875_425404780.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713247875_425404780.png	(from https://www.mentegoz.com/)
09:37:27	44627/44627	---M--	200	added ('OK')	image/png	etag:%22ae53-661e1619-2b8c9f4977e4802e;;;%22	https://www.mentegoz.com/upload/client_image/1713247769_1718419563.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713247769_1718419563.png	(from https://www.mentegoz.com/)
09:37:27	35553/35553	---M--	200	added ('OK')	image/png	etag:%228ae1-661e1619-1fb0e86f51b2d080;;;%22	https://www.mentegoz.com/upload/client_image/1713247769_1863146375.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713247769_1863146375.png	(from https://www.mentegoz.com/)
09:37:27	36600/36600	---M--	200	added ('OK')	image/png	etag:%228ef8-661e0fc0-966a5a700ce87eec;;;%22	https://www.mentegoz.com/upload/client_image/1713246144_1609055658.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713246144_1609055658.png	(from https://www.mentegoz.com/)
09:37:28	20328/20328	---M--	200	added ('OK')	image/png	etag:%224f68-661e0fc0-b553b079acea15f6;;;%22	https://www.mentegoz.com/upload/client_image/1713246144_879857630.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713246144_879857630.png	(from https://www.mentegoz.com/)
09:37:28	28019/28019	---M--	200	added ('OK')	image/png	etag:%226d73-661e0f80-33dc1bff2f6967e6;;;%22	https://www.mentegoz.com/upload/client_image/1713246080_1550478066.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713246080_1550478066.png	(from https://www.mentegoz.com/)
09:37:28	28510/28510	---M--	200	added ('OK')	image/png	etag:%226f5e-661e0f80-9ac608abcee9a28f;;;%22	https://www.mentegoz.com/upload/client_image/1713246080_508705942.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713246080_508705942.png	(from https://www.mentegoz.com/)
09:37:28	14831/14831	---M--	200	added ('OK')	image/png	etag:%2239ef-661e0efa-3dc04fdd713b1e5b;;;%22	https://www.mentegoz.com/upload/client_image/1713245946_1682350041.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713245946_1682350041.png	(from https://www.mentegoz.com/)
09:37:29	14815/14815	---M--	200	added ('OK')	image/png	etag:%2239df-661e0efa-94d7fb9ff87a5dc6;;;%22	https://www.mentegoz.com/upload/client_image/1713245946_1952958837.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713245946_1952958837.png	(from https://www.mentegoz.com/)
09:37:29	12570/12570	---M--	200	added ('OK')	image/png	etag:%22311a-661e0b01-300c9c3f62ff7f7a;;;%22	https://www.mentegoz.com/upload/client_image/1713244929_87409963.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713244929_87409963.png	(from https://www.mentegoz.com/)
09:37:29	35112/35112	---M--	200	added ('OK')	image/png	etag:%228928-661e0b01-a51660977f2e062d;;;%22	https://www.mentegoz.com/upload/client_image/1713244929_1522594182.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713244929_1522594182.png	(from https://www.mentegoz.com/)
09:37:29	51097/51097	---M--	200	added ('OK')	image/png	etag:%22c799-661e0ab2-ce93d347f5e53c78;;;%22	https://www.mentegoz.com/upload/client_image/1713244850_817532684.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713244850_817532684.png	(from https://www.mentegoz.com/)
09:37:29	39101/39101	---M--	200	added ('OK')	image/png	etag:%2298bd-661e0ab2-f2c93d2487add129;;;%22	https://www.mentegoz.com/upload/client_image/1713244850_406183355.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713244850_406183355.png	(from https://www.mentegoz.com/)
09:37:30	41887/41887	---M--	200	added ('OK')	image/png	etag:%22a39f-661d1554-93cab0009af8f2e5;;;%22	https://www.mentegoz.com/upload/client_image/1713182036_1261030584.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713182036_1261030584.png	(from https://www.mentegoz.com/)
09:37:30	49478/49478	---M--	200	added ('OK')	image/png	etag:%22c146-661d1554-79667c63877de53;;;%22	https://www.mentegoz.com/upload/client_image/1713182036_787603202.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713182036_787603202.png	(from https://www.mentegoz.com/)
09:37:30	6970/6970	---M--	200	added ('OK')	image/webp	etag:%221b3a-65707b3e-45e7dd07053557fb;;;%22	https://www.mentegoz.com/upload/client_image/1701870398_1992196321.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1701870398_1992196321.webp	(from https://www.mentegoz.com/)
09:37:30	6982/6982	---M--	200	added ('OK')	image/webp	etag:%221b46-65707b3e-2bfff81eb6234f90;;;%22	https://www.mentegoz.com/upload/client_image/1701870398_1194329154.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1701870398_1194329154.webp	(from https://www.mentegoz.com/)
09:37:30	21764/21764	---M--	200	added ('OK')	image/png	etag:%225504-6576aad2-5d1d2b78e0ce5ac0;;;%22	https://www.mentegoz.com/upload/client_image/1702275794_1651347196.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1702275794_1651347196.png	(from https://www.mentegoz.com/)
09:37:31	21269/21269	---M--	200	added ('OK')	image/png	etag:%225315-6576aad2-381dc68f8a69d229;;;%22	https://www.mentegoz.com/upload/client_image/1702275794_2101341641.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1702275794_2101341641.png	(from https://www.mentegoz.com/)
09:37:31	97458/97458	---M--	200	added ('OK')	image/png	etag:%2217cb2-661e3e9f-a337b700a558aaf8;;;%22	https://www.mentegoz.com/upload/client_image/1713258143_1848706880.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258143_1848706880.png	(from https://www.mentegoz.com/)
09:37:31	37490/37490	---M--	200	added ('OK')	image/png	etag:%229272-661e3e9f-cbbc5923bd94cb36;;;%22	https://www.mentegoz.com/upload/client_image/1713258143_1894169793.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258143_1894169793.png	(from https://www.mentegoz.com/)
09:37:32	16207/16207	---M--	200	added ('OK')	image/png	etag:%223f4f-661e26e3-f2d1148cbee11ed7;;;%22	https://www.mentegoz.com/upload/client_image/1713252067_1736226325.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713252067_1736226325.png	(from https://www.mentegoz.com/)
09:37:32	14763/14763	---M--	200	added ('OK')	image/png	etag:%2239ab-661e26e3-b6a40484465c617b;;;%22	https://www.mentegoz.com/upload/client_image/1713252067_200918752.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713252067_200918752.png	(from https://www.mentegoz.com/)
09:37:32	37523/37523	---M--	200	added ('OK')	image/png	etag:%229293-656ffbf9-5cc7e964d0e19314;;;%22	https://www.mentegoz.com/upload/client_image/1701510925_1220408887.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1701510925_1220408887.png	(from https://www.mentegoz.com/)
09:37:32	37321/37321	---M--	200	added ('OK')	image/png	etag:%2291c9-656ffbf9-d15b57d4a35c33b7;;;%22	https://www.mentegoz.com/upload/client_image/1701510925_1425424012.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1701510925_1425424012.png	(from https://www.mentegoz.com/)
09:37:32	12870/12870	---M--	200	added ('OK')	image/png	etag:%223246-661e2056-bf5e950aff1ee390;;;%22	https://www.mentegoz.com/upload/client_image/1713250390_903063529.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713250390_903063529.png	(from https://www.mentegoz.com/)
09:37:33	13268/13268	---M--	200	added ('OK')	image/png	etag:%2233d4-661e2056-fa2878250767c530;;;%22	https://www.mentegoz.com/upload/client_image/1713250390_916259781.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713250390_916259781.png	(from https://www.mentegoz.com/)
09:37:33	88387/88387	---M--	200	added ('OK')	image/png	etag:%2215943-661e3fa5-5c3080f16fd10309;;;%22	https://www.mentegoz.com/upload/client_image/1713258405_275893290.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258405_275893290.png	(from https://www.mentegoz.com/)
09:37:33	24929/24929	---M--	200	added ('OK')	image/png	etag:%226161-661e3fa5-becfcec2b5bf58f4;;;%22	https://www.mentegoz.com/upload/client_image/1713258405_2119422770.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/upload/client_image/1713258405_2119422770.png	(from https://www.mentegoz.com/)
09:37:33	118229/118229	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2004:07:34%20GMT	https://www.mentegoz.com/clients	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/clients.html	(from https://www.mentegoz.com/)
09:37:34	99792/99792	---M--	200	added ('OK')	image/webp	etag:%22185d0-656ffbf9-64ecc7215cd90160;;;%22	https://www.mentegoz.com/web/assets/img/about-img-3-demo.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/about-img-3-demo.webp	(from https://www.mentegoz.com/)
09:37:34	65466/65466	---M--	200	added ('OK')	image/webp	etag:%22ffba-656ffbf9-8afb7a9ebca59ae;;;%22	https://www.mentegoz.com/web/assets/img/about-img-1-demo.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/about-img-1-demo.webp	(from https://www.mentegoz.com/)
09:37:34	48048/48048	---M--	200	added ('OK')	image/webp	etag:%22bbb0-656ffbf9-bc96978049a0882;;;%22	https://www.mentegoz.com/web/assets/img/about-img-2-demo.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/about-img-2-demo.webp	(from https://www.mentegoz.com/)
09:37:34	3384/3384	---M--	200	added ('OK')	image/webp	etag:%22d38-656ffbf9-e816e9c6109257f5;;;%22	https://www.mentegoz.com/web/assets/img/icons/html.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/html.webp	(from https://www.mentegoz.com/)
09:37:35	2878/2878	---M--	200	added ('OK')	image/webp	etag:%22b3e-656ffbf9-1bf1d1ff72c0acbc;;;%22	https://www.mentegoz.com/web/assets/img/icons/css-3.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/css-3.webp	(from https://www.mentegoz.com/)
09:37:35	2578/2578	---M--	200	added ('OK')	image/webp	etag:%22a12-656ffbf9-908e3550222b0a0d;;;%22	https://www.mentegoz.com/web/assets/img/icons/javascript.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/javascript.webp	(from https://www.mentegoz.com/)
09:37:35	4354/4354	---M--	200	added ('OK')	image/webp	etag:%221102-656ffbf9-9eb448f80b5808cb;;;%22	https://www.mentegoz.com/web/assets/img/icons/php.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/php.webp	(from https://www.mentegoz.com/)
09:37:35	2078/2078	---M--	200	added ('OK')	image/webp	etag:%2281e-656ffbf9-4aeb46c448db77e1;;;%22	https://www.mentegoz.com/web/assets/img/icons/bootstrap.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/bootstrap.webp	(from https://www.mentegoz.com/)
09:37:35	3664/3664	---M--	200	added ('OK')	image/webp	etag:%22e50-656ffbf9-a8da4d09698e9a6b;;;%22	https://www.mentegoz.com/web/assets/img/icons/python.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/python.webp	(from https://www.mentegoz.com/)
09:37:36	6540/6540	---M--	200	added ('OK')	image/webp	etag:%22198c-656ffbf9-ecbbaa2d91ec3b47;;;%22	https://www.mentegoz.com/web/assets/img/icons/react.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/react.webp	(from https://www.mentegoz.com/)
09:37:36	5462/5462	---M--	200	added ('OK')	image/webp	etag:%221556-656ffbf9-556fe77967ab0847;;;%22	https://www.mentegoz.com/web/assets/img/icons/mysql.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/mysql.webp	(from https://www.mentegoz.com/)
09:37:36	2864/2864	---M--	200	added ('OK')	image/webp	etag:%22b30-656ffbf9-589c7449251c3341;;;%22	https://www.mentegoz.com/web/assets/img/icons/laravel.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/laravel.webp	(from https://www.mentegoz.com/)
09:37:36	6674/6674	---M--	200	added ('OK')	image/webp	etag:%221a12-656ffbf9-45f1dbe6820cd70a;;;%22	https://www.mentegoz.com/web/assets/img/icons/wordpress.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/wordpress.webp	(from https://www.mentegoz.com/)
09:37:37	266218/266218	---M--	200	added ('OK')	image/webp	etag:%2240fea-656ffbf9-5551fdc66d050137;;;%22	https://www.mentegoz.com/web/assets/img/portfolio/brainzone.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/portfolio/brainzone.webp	(from https://www.mentegoz.com/)
09:37:37	367502/367502	---M--	200	added ('OK')	image/webp	etag:%2259b8e-656ffbf9-265921e7573e658c;;;%22	https://www.mentegoz.com/web/assets/img/portfolio/ecoking/ecoking1.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/portfolio/ecoking/ecoking1.webp	(from https://www.mentegoz.com/)
09:37:37	401660/401660	---M--	200	added ('OK')	image/webp	etag:%22620fc-656ffbf9-eca69a2e41b25cc9;;;%22	https://www.mentegoz.com/web/assets/img/portfolio/abs/abs.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/portfolio/abs/abs.webp	(from https://www.mentegoz.com/)
09:37:37	159750/159750	---M--	200	added ('OK')	image/webp	etag:%2227006-656ffbf9-9de95fe3ef49ee35;;;%22	https://www.mentegoz.com/web/assets/img/service-section/web-serv.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/service-section/web-serv.webp	(from https://www.mentegoz.com/)
09:37:37	21336/21336	---M--	200	added ('OK')	image/webp	etag:%225358-656ffbf9-ff4ac17d83ada582;;;%22	https://www.mentegoz.com/web/assets/img/icons/yoast.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/yoast.webp	(from https://www.mentegoz.com/)
09:37:38	1644/1644	---M--	200	added ('OK')	image/png	etag:%2266c-661fb5f3-9ab1a3d4dd9c3bb4;;;%22	https://www.mentegoz.com/web/assets/img/icons/semrush.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/semrush.png	(from https://www.mentegoz.com/)
09:37:38	963/963	---M--	200	added ('OK')	image/png	etag:%223c3-661fb5f3-cb96f48d00d1eb4e;;;%22	https://www.mentegoz.com/web/assets/img/icons/google-analyhtics.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/google-analyhtics.png	(from https://www.mentegoz.com/)
09:37:38	32186/32186	---M--	200	added ('OK')	image/webp	etag:%227dba-656ffbf9-8c580f623be900b2;;;%22	https://www.mentegoz.com/web/assets/img/latest-projects3.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/latest-projects3.webp	(from https://www.mentegoz.com/)
09:37:38	20168/20168	---M--	200	added ('OK')	image/webp	etag:%224ec8-656ffbf9-e638a8834ca1ba02;;;%22	https://www.mentegoz.com/web/assets/img/latest-projects2.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/latest-projects2.webp	(from https://www.mentegoz.com/)
09:37:39	24116/24116	---M--	200	added ('OK')	image/webp	etag:%225e34-656ffbf9-bbac13d5c12aa3c2;;;%22	https://www.mentegoz.com/web/assets/img/latest-projects1.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/latest-projects1.webp	(from https://www.mentegoz.com/)
09:37:39	237303/237303	---M--	200	added ('OK')	image/png	etag:%2239ef7-661f90a4-17caae805fca77d0;;;%22	https://www.mentegoz.com/web/assets/img/service-section/app-serv.png	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/service-section/app-serv.png	(from https://www.mentegoz.com/)
09:37:39	2920/2920	---M--	200	added ('OK')	image/webp	etag:%22b68-656ffbf9-a124efae4b735ef0;;;%22	https://www.mentegoz.com/web/assets/img/icons/photoshop.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/photoshop.webp	(from https://www.mentegoz.com/)
09:37:39	2844/2844	---M--	200	added ('OK')	image/webp	etag:%22b1c-656ffbf9-52c55f9167b01562;;;%22	https://www.mentegoz.com/web/assets/img/icons/ai.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/ai.webp	(from https://www.mentegoz.com/)
09:37:39	1926/1926	---M--	200	added ('OK')	image/webp	etag:%22786-656ffbf9-1b0f59c1bf4de162;;;%22	https://www.mentegoz.com/web/assets/img/icons/indesign.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/indesign.webp	(from https://www.mentegoz.com/)
09:37:40	9268/9268	---M--	200	added ('OK')	image/webp	etag:%222434-656ffbf9-7df2275da846c7cf;;;%22	https://www.mentegoz.com/web/assets/img/icons/after.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/after.webp	(from https://www.mentegoz.com/)
09:37:40	6920/6920	---M--	200	added ('OK')	image/webp	etag:%221b08-656ffbf9-e9b938eb72885fd0;;;%22	https://www.mentegoz.com/web/assets/img/icons/premiere-pro.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/premiere-pro.webp	(from https://www.mentegoz.com/)
09:37:40	116280/116280	---M--	200	added ('OK')	image/webp	etag:%221c638-656ffbf9-5f0aaee50d29efae;;;%22	https://www.mentegoz.com/web/assets/img/icons/corel.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/corel.webp	(from https://www.mentegoz.com/)
09:37:40	200064/200064	---M--	200	added ('OK')	image/webp	etag:%2230d80-656ffbf9-92d61fa283951de0;;;%22	https://www.mentegoz.com/web/assets/img/service-section/branding-serv.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/service-section/branding-serv.webp	(from https://www.mentegoz.com/)
09:37:41	15262/15262	---M--	200	added ('OK')	image/webp	etag:%223b9e-656ffbf9-f30cfce9cea91d1b;;;%22	https://www.mentegoz.com/web/assets/img/icons/meta.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/meta.webp	(from https://www.mentegoz.com/)
09:37:41	17124/17124	---M--	200	added ('OK')	image/webp	etag:%2242e4-656ffbf9-6191cae9e4cf6555;;;%22	https://www.mentegoz.com/web/assets/img/icons/googleads.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/googleads.webp	(from https://www.mentegoz.com/)
09:37:41	17272/17272	---M--	200	added ('OK')	image/webp	etag:%224378-656ffbf9-237372fbfc2ca78e;;;%22	https://www.mentegoz.com/web/assets/img/icons/google.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/google.webp	(from https://www.mentegoz.com/)
09:37:41	27968/27968	---M--	200	added ('OK')	image/webp	etag:%226d40-656ffbf9-bd5a442044ed22f0;;;%22	https://www.mentegoz.com/web/assets/img/icons/instagram.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/instagram.webp	(from https://www.mentegoz.com/)
09:37:41	4404/4404	---M--	200	added ('OK')	image/webp	etag:%221134-656ffbf9-8abedda5c39c7729;;;%22	https://www.mentegoz.com/web/assets/img/icons/facebook.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/facebook.webp	(from https://www.mentegoz.com/)
09:37:42	8216/8216	---M--	200	added ('OK')	image/webp	etag:%222018-656ffbf9-dc5550c5c16113c7;;;%22	https://www.mentegoz.com/web/assets/img/icons/linkedin.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/linkedin.webp	(from https://www.mentegoz.com/)
09:37:42	87748/87748	---M--	200	added ('OK')	image/webp	etag:%22156c4-656ffbf9-479b181011029be9;;;%22	https://www.mentegoz.com/web/assets/img/service-section/digital-marketing-serv.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/service-section/digital-marketing-serv.webp	(from https://www.mentegoz.com/)
09:37:42	2804/2804	---M--	200	added ('OK')	image/webp	etag:%22af4-656ffbf9-e63e2da988b8e5de;;;%22	https://www.mentegoz.com/web/assets/img/icons/figma.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/figma.webp	(from https://www.mentegoz.com/)
09:37:42	3182/3182	---M--	200	added ('OK')	image/webp	etag:%22c6e-656ffbf9-4dc97f148b8d94e6;;;%22	https://www.mentegoz.com/web/assets/img/icons/xd.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/xd.webp	(from https://www.mentegoz.com/)
09:37:43	13138/13138	---M--	200	added ('OK')	image/webp	etag:%223352-656ffbf9-68f4eb70f2f40929;;;%22	https://www.mentegoz.com/web/assets/img/icons/sketch.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/icons/sketch.webp	(from https://www.mentegoz.com/)
09:37:43	179612/179612	---M--	200	added ('OK')	image/webp	etag:%222bd9c-656ffbf9-2ff1b2bc4529d7f9;;;%22	https://www.mentegoz.com/web/assets/img/service-section/ui-serv.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/service-section/ui-serv.webp	(from https://www.mentegoz.com/)
09:37:43	29536/29536	---M--	200	added ('OK')	image/webp	etag:%227360-656ffbf9-c92de0d41684c27;;;%22	https://www.mentegoz.com/web/assets/img/rocket.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/rocket.webp	(from https://www.mentegoz.com/)
09:37:43	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2004:07:44%20GMT	https://www.mentegoz.com/contact.php	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/contact.php	(from https://www.mentegoz.com/)
09:37:44	10748/10748	---M--	200	added ('OK')	image/webp	etag:%2229fc-656ffbf9-7ca85858cb26a0fa;;;%22	https://www.mentegoz.com/web/assets/img/mentegoz-eye.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/mentegoz-eye.webp	(from https://www.mentegoz.com/)
09:37:44	38082/38082	---M--	200	added ('OK')	image/webp	etag:%2294c2-656ffbf9-9400bf95a5dd690;;;%22	https://www.mentegoz.com/web/assets/img/why-choose/quality.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/why-choose/quality.webp	(from https://www.mentegoz.com/)
09:37:44	90156/90156	---M--	200	added ('OK')	image/webp	etag:%221602c-656ffbf9-e6ef5b05a718dd87;;;%22	https://www.mentegoz.com/web/assets/img/why-choose/innovation.webp	C:/My%20Web%20Sites/websitetemplate/www.mentegoz.com/web/assets/img/why-choose/innovation.webp	(from https://www.mentegoz.com/)
